GEOID10,NAMELSAD10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,DP0010001,DP0020001,DP0020002,DP0020003,DP0080001,DP0080002,DP0080003,DP0080004,DP0080005,DP0080006,DP0080007,DP0080008,DP0080009,DP0080010,DP0080011,DP0080012,DP0080013,DP0080014,DP0080015,DP0080016,DP0080017,DP0080018,DP0080019,DP0080020,DP0080021,DP0080022,DP0080023,DP0080024,DP0120015,DP0120016,DP0120017,DP0120018,DP0120019,DP0120020,DP0160001
17031270500,Census Tract 2705,562049.0,0.0,+41.8762323,-087.7177928,1689,31.3,28.0,34.4,1689,1672,21,1638,6,1,0,0,0,0,1,0,0,0,0,0,0,0,6,17,0,0,9,0,126,76,50,19,15,4,2.68
17031271200,Census Tract 2712,329809.0,0.0,+41.8773597,-087.7035621,1170,32.9,33.9,31.9,1170,1156,40,1107,0,2,0,1,1,0,0,0,0,0,0,0,0,0,7,14,0,0,4,0,0,0,0,63,60,3,3.17
17031813200,Census Tract 8132,1116029.0,0.0,+41.8690623,-087.7969698,4251,38.1,36.9,38.8,4251,4114,3114,628,4,258,59,68,63,14,22,3,29,0,0,0,0,0,110,137,17,46,34,9,0,0,0,0,0,0,2.61
17031813400,Census Tract 8134,1110013.0,0.0,+41.8609814,-087.7666419,7551,27.5,27.2,27.7,7551,7332,3769,332,58,39,0,3,11,1,1,8,15,16,2,2,12,0,3118,219,24,8,12,131,0,0,0,0,0,0,4.03
17031813500,Census Tract 8135,824010.0,0.0,+41.8581575,-087.7757685,6994,28.7,28.5,28.9,6994,6758,3294,441,64,84,5,5,36,0,6,15,17,1,0,1,0,0,2874,236,28,3,19,143,0,0,0,4,4,0,3.72
17031813600,Census Tract 8136,701622.0,0.0,+41.8540567,-087.7648557,5334,26.5,26.1,27.2,5334,5138,2853,107,55,42,4,8,29,0,0,0,1,2,0,0,0,2,2079,196,11,4,5,156,0,0,0,0,0,0,4.02
17031062200,Census Tract 622,242322.0,0.0,+41.9425847,-087.6566440,2870,28.7,29.7,28.0,2870,2816,2560,47,6,157,59,29,16,8,21,8,16,0,0,0,0,0,46,54,6,28,14,0,0,0,0,0,0,0,2.0
17031062300,Census Tract 623,163311.0,0.0,+41.9416278,-087.6614432,1513,28.8,29.2,28.3,1513,1485,1389,31,0,57,11,18,6,2,7,3,10,0,0,0,0,0,8,28,3,20,4,1,0,0,0,0,0,0,2.2
17031062400,Census Tract 624,162936.0,0.0,+41.9415556,-087.6662882,1421,30.2,30.5,29.8,1421,1396,1306,20,3,49,8,15,16,3,1,0,6,0,0,0,0,0,18,25,0,11,9,1,0,0,0,0,0,0,2.07
17031062500,Census Tract 625,161003.0,0.0,+41.9414880,-087.6711073,1497,31.8,34.1,30.3,1497,1462,1286,59,7,58,12,14,5,4,10,4,9,1,1,0,0,0,51,35,5,20,3,0,0,0,0,0,0,0,1.86
17031062600,Census Tract 626,330018.0,0.0,+41.9359751,-087.6709843,2226,31.9,32.9,31.0,2226,2155,1925,32,2,157,27,32,34,11,22,11,20,0,0,0,0,0,39,71,4,39,13,5,0,0,0,0,0,0,2.28
17031062700,Census Tract 627,325099.0,0.0,+41.9360862,-087.6661103,2724,29.3,29.3,29.3,2724,2658,2400,57,10,106,35,19,27,4,12,1,8,1,0,0,0,1,84,66,6,30,6,12,0,0,0,33,2,31,2.13
17031062800,Census Tract 628,325609.0,0.0,+41.9361586,-087.6612648,3506,29.0,29.5,28.3,3506,3448,3188,63,3,131,32,21,36,7,20,3,12,0,0,0,0,0,63,58,5,30,9,6,0,0,0,0,0,0,2.14
17031062900,Census Tract 629,325739.0,0.0,+41.9362370,-087.6564113,3976,28.5,28.8,28.1,3976,3892,3584,84,5,160,60,29,28,11,16,2,14,0,0,0,0,0,59,84,10,40,13,7,0,0,0,0,0,0,2.03
17031063000,Census Tract 630,324350.0,0.0,+41.9363102,-087.6515617,2973,28.6,29.4,27.8,2973,2912,2536,84,4,239,96,30,49,6,17,6,35,3,1,1,1,0,46,61,8,27,3,9,0,0,0,34,25,9,1.7
17031063100,Census Tract 631,159625.0,0.0,+41.9382319,-087.6467799,2173,29.8,30.8,28.8,2173,2112,1883,45,7,122,24,28,23,12,18,3,14,4,0,2,2,0,51,61,9,27,10,5,0,0,0,0,0,0,1.61
17031063200,Census Tract 632,366716.0,397543.0,+41.9389231,-087.6346726,6345,33.1,34.2,32.2,6345,6191,5326,257,18,492,131,84,71,56,56,11,83,2,0,0,0,2,96,154,13,58,31,9,84,49,35,214,53,161,1.46
17031063400,Census Tract 634,158837.0,0.0,+41.9346595,-087.6467302,2180,28.7,29.9,27.8,2180,2114,1874,90,5,111,25,18,22,7,23,3,13,5,0,2,0,3,29,66,8,19,18,11,0,0,0,0,0,0,1.74
17031110300,Census Tract 1103,1210674.0,0.0,+41.9752907,-087.7832349,5161,41.7,40.6,42.7,5161,5015,4174,45,8,438,56,26,194,9,12,88,53,5,1,0,0,4,345,146,7,50,13,45,0,0,0,0,0,0,2.65
17031110400,Census Tract 1104,934112.0,0.0,+41.9729532,-087.7726108,4352,40.5,39.2,41.8,4352,4209,3504,56,34,307,13,26,136,15,17,81,19,1,1,0,0,0,307,143,8,42,28,51,0,0,0,11,5,6,2.4
17031120100,Census Tract 1201,2789743.0,0.0,+42.0019817,-087.7750065,4198,43.1,42.2,43.9,4198,4106,3788,26,7,217,40,24,85,17,25,12,14,2,0,0,0,2,66,92,11,51,7,15,0,0,0,3,3,0,2.79
17031120200,Census Tract 1202,2392158.0,0.0,+41.9945289,-087.7576148,4430,44.6,43.4,45.4,4430,4322,3863,22,13,386,72,50,101,22,63,33,45,0,0,0,0,0,38,108,6,51,13,16,0,0,0,0,0,0,2.57
17031120300,Census Tract 1203,2054599.0,0.0,+41.9911135,-087.7400666,6365,44.2,43.0,45.1,6365,6147,5036,61,10,920,148,122,289,36,96,97,132,0,0,0,0,0,120,218,20,127,10,38,0,0,0,24,13,11,2.68
17031808900,Census Tract 8089,1433909.0,0.0,+42.0665152,-087.7174711,4101,43.9,42.5,45.4,4101,3979,3694,95,8,143,41,25,10,30,11,1,25,1,0,0,0,1,38,122,5,62,34,3,63,19,44,0,0,0,2.35
17031809000,Census Tract 8090,1451713.0,0.0,+42.0597546,-087.7189155,3976,46.9,44.3,49.9,3976,3896,3674,80,0,115,22,44,9,4,20,2,14,0,0,0,0,0,27,80,2,47,19,2,201,55,146,0,0,0,2.42
17031809100,Census Tract 8091,1251055.0,0.0,+42.0593520,-087.7043588,3387,44.0,41.9,46.3,3387,3304,3027,136,3,119,18,47,10,13,20,2,9,2,0,1,0,1,17,83,6,46,19,3,30,5,25,0,0,0,2.27
17031809200,Census Tract 8092,1193252.0,0.0,+42.0525535,-087.6992705,4611,32.0,28.5,35.6,4611,4378,810,2991,20,82,21,39,9,1,3,8,1,0,0,0,0,0,475,233,8,14,67,55,0,0,0,12,4,8,3.15
17031809300,Census Tract 8093,1017561.0,0.0,+42.0579529,-087.6864654,4816,24.6,23.9,25.7,4816,4662,3401,389,10,823,178,365,14,22,182,10,52,0,0,0,0,0,39,154,8,75,27,10,126,41,85,179,80,99,2.19
17031271300,Census Tract 2713,327410.0,0.0,+41.8773040,-087.7084528,1045,28.0,24.0,30.6,1045,1035,13,1013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,3,0,0,0,0,0,0,0,2.98
17031271400,Census Tract 2714,328376.0,0.0,+41.8772429,-087.7133314,1527,31.3,28.6,34.5,1527,1514,42,1451,7,5,0,0,3,0,0,1,1,1,0,0,0,1,8,13,1,0,3,0,0,0,0,36,24,12,2.83
17031271500,Census Tract 2715,162820.0,0.0,+41.8717861,-087.7131559,1397,33.7,31.0,35.4,1397,1375,21,1345,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,22,4,3,5,0,0,0,0,0,0,0,3.03
17031271800,Census Tract 2718,205987.0,0.0,+41.8714964,-087.6984897,970,29.9,26.2,30.6,970,959,19,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,3,0,0,0,0,0,0,0,3.05
17031280100,Census Tract 2801,592609.0,0.0,+41.8852962,-087.6428042,4872,31.6,32.2,31.1,4872,4767,3745,225,8,728,379,116,73,20,70,11,59,0,0,0,0,0,61,105,11,43,14,14,0,0,0,18,6,12,1.56
17031280800,Census Tract 2808,237355.0,0.0,+41.8785968,-087.6889009,755,31.5,27.4,32.8,755,753,29,709,1,1,0,0,0,0,0,1,0,0,0,0,0,0,13,2,0,0,0,0,14,12,2,0,0,0,2.55
17031280900,Census Tract 2809,115079.0,0.0,+41.8786309,-087.6851282,942,23.6,17.0,27.9,942,928,57,839,2,23,1,0,5,0,7,0,10,0,0,0,0,0,7,14,4,1,2,1,0,0,0,0,0,0,2.96
17031281900,Census Tract 2819,438805.0,0.0,+41.8792479,-087.6426236,4844,29.3,30.0,28.4,4844,4668,2691,397,16,1451,712,401,51,28,147,15,97,4,0,1,0,3,109,176,6,90,17,12,0,0,0,0,0,0,1.54
17031814600,Census Tract 8146,825869.0,0.0,+41.8616511,-087.7850668,5723,31.2,30.6,31.7,5723,5535,3187,421,44,164,23,18,85,0,8,4,26,2,0,0,1,1,1717,188,18,14,14,108,0,0,0,0,0,0,3.32
17031070200,Census Tract 702,341405.0,0.0,+41.9290778,-087.6462930,3900,28.6,29.1,28.0,3900,3809,3327,132,11,277,106,59,26,18,43,5,20,0,0,0,0,0,62,91,3,53,13,9,119,52,67,35,27,8,1.76
17031070300,Census Tract 703,324403.0,0.0,+41.9290463,-087.6513102,3367,27.5,27.9,27.1,3367,3278,3025,53,4,166,61,37,20,12,15,4,17,1,0,1,0,0,29,89,18,42,5,8,0,0,0,0,0,0,1.96
17031070400,Census Tract 704,324369.0,0.0,+41.9289672,-087.6561563,2984,30.4,31.2,29.6,2984,2922,2646,109,2,124,26,22,23,9,29,1,14,1,0,0,0,1,40,62,4,21,6,6,0,0,0,0,0,0,1.92
17031070500,Census Tract 705,305416.0,0.0,+41.9289455,-087.6608922,2928,31.4,30.6,32.2,2928,2873,2647,97,2,100,30,19,19,5,15,4,8,2,0,2,0,0,25,55,2,33,7,6,225,72,153,0,0,0,2.03
17031070600,Census Tract 706,343156.0,0.0,+41.9287627,-087.6656766,2981,31.9,31.7,32.0,2981,2899,2630,30,8,150,58,37,15,6,20,2,12,0,0,0,0,0,81,82,6,46,8,12,0,0,0,0,0,0,2.25
17031070700,Census Tract 707,686125.0,0.0,+41.9292624,-087.6738022,3481,31.2,31.3,31.2,3481,3397,2766,212,10,243,83,37,38,5,40,7,33,0,0,0,0,0,166,84,3,40,12,14,0,0,0,2,2,0,2.15
17031071000,Census Tract 710,324638.0,0.0,+41.9217011,-087.6559114,4442,20.9,21.6,20.7,4442,4344,3809,214,3,195,64,40,25,13,32,2,19,2,0,1,0,1,121,98,8,45,17,9,0,0,0,1850,801,1049,2.21
17031071100,Census Tract 711,325459.0,0.0,+41.9217777,-087.6510614,2944,24.9,26.2,24.0,2944,2895,2590,93,10,141,43,36,18,9,29,1,5,0,0,0,0,0,61,49,1,22,12,8,0,0,0,472,182,290,2.09
17031071200,Census Tract 712,325200.0,0.0,+41.9218547,-087.6462106,1906,30.8,31.1,30.3,1906,1856,1679,64,1,90,33,20,6,6,13,1,11,0,0,0,0,0,22,50,1,29,4,8,0,0,0,0,0,0,1.86
17031071300,Census Tract 713,309582.0,0.0,+41.9217794,-087.6414578,3513,30.0,30.7,29.5,3513,3454,3148,54,3,204,49,72,22,11,30,4,16,0,0,0,0,0,45,59,14,29,7,5,0,0,0,23,2,21,1.81
17031120400,Census Tract 1204,1064714.0,0.0,+41.9772356,-087.7521623,3515,39.8,38.9,40.8,3515,3372,2504,45,3,496,50,35,195,11,27,97,81,0,0,0,0,0,324,143,9,57,8,30,0,0,0,0,0,0,2.77
17031130100,Census Tract 1301,1839638.0,0.0,+41.9911040,-087.7208089,5133,53.9,47.8,58.0,5133,4952,3393,51,7,1415,186,96,327,29,373,237,167,2,0,0,0,2,84,181,7,104,5,25,179,77,102,97,3,94,2.4
17031130200,Census Tract 1302,2076474.0,3027.0,+41.9809134,-087.7328798,1412,43.5,41.3,45.2,1412,1358,1033,17,5,179,12,11,74,4,65,5,8,0,0,0,0,0,124,54,5,16,6,17,0,0,0,0,0,0,2.26
17031130300,Census Tract 1303,721103.0,0.0,+41.9865589,-087.7133915,5064,35.7,35.3,36.3,5064,4807,2495,225,18,1564,389,101,322,35,173,229,315,9,1,0,0,8,496,257,9,89,34,48,0,0,0,0,0,0,2.92
17031140100,Census Tract 1401,287980.0,0.0,+41.9710844,-087.7057941,3729,28.7,29.0,28.3,3729,3559,1808,354,22,567,49,15,248,5,31,114,105,2,0,0,0,2,806,170,3,40,11,65,0,0,0,0,0,0,3.27
17031140200,Census Tract 1402,394453.0,0.0,+41.9706949,-087.7130043,5965,27.6,28.2,26.7,5965,5656,3086,306,40,996,273,47,270,24,158,95,129,1,0,0,0,1,1227,309,7,43,48,135,145,84,61,753,288,465,2.94
17031140400,Census Tract 1404,1181559.0,0.0,+41.9715371,-087.7389429,6805,36.0,34.3,37.5,6805,6445,4017,119,24,1372,247,58,435,21,109,286,216,0,0,0,0,0,913,360,28,126,23,96,0,0,0,0,0,0,3.1
17031809400,Census Tract 8094,1009719.0,1649008.0,+42.0447842,-087.6725221,5804,31.2,31.5,30.9,5804,5658,4084,275,8,1230,348,368,38,87,272,11,106,1,0,0,0,1,60,146,11,79,21,10,143,74,69,431,249,182,1.67
17031809500,Census Tract 8095,706557.0,0.0,+42.0464561,-087.6877280,3670,34.5,34.5,34.4,3670,3579,2784,310,4,454,142,201,21,18,47,3,22,0,0,0,0,0,27,91,9,43,16,3,67,32,35,21,17,4,1.78
17031292200,Census Tract 2922,398013.0,0.0,+41.8566518,-087.7157068,2961,29.5,26.1,32.0,2961,2928,67,2790,2,6,0,0,5,0,0,0,1,0,0,0,0,0,63,33,0,0,21,0,0,0,0,0,0,0,3.07
17031292400,Census Tract 2924,330646.0,0.0,+41.8552398,-087.7223991,2268,29.6,26.7,32.6,2268,2248,40,2186,1,3,0,1,0,1,1,0,0,0,0,0,0,0,18,20,1,0,1,0,0,0,0,3,3,0,3.09
17031292500,Census Tract 2925,982569.0,0.0,+41.8551611,-087.7322429,4140,31.0,28.7,33.6,4140,4086,37,3984,8,3,0,3,0,0,0,0,0,4,0,2,1,1,50,54,0,0,17,0,0,0,0,0,0,0,2.97
17031282700,Census Tract 2827,439303.0,0.0,+41.8713668,-087.6886812,2349,29.9,29.1,30.5,2349,2275,632,1057,10,204,48,35,41,5,32,10,33,0,0,0,0,0,372,74,2,24,22,6,0,0,0,0,0,0,2.63
17031282800,Census Tract 2828,164412.0,0.0,+41.8702682,-087.6849136,1691,29.7,29.5,29.9,1691,1649,858,324,9,200,58,35,56,0,18,10,23,0,0,0,0,0,258,42,0,15,11,9,0,0,0,0,0,0,2.44
17031283100,Census Tract 2831,212435.0,0.0,+41.8692736,-087.6640458,2703,27.3,26.5,27.9,2703,2647,973,922,7,675,368,139,62,5,45,8,48,2,0,0,0,2,68,56,4,23,10,3,0,0,0,0,0,0,2.13
17031283200,Census Tract 2832,235929.0,0.0,+41.8695726,-087.6591990,1664,29.3,27.4,30.7,1664,1598,744,615,6,200,67,67,18,2,29,0,17,0,0,0,0,0,33,66,1,22,20,8,0,0,0,0,0,0,2.42
17031283800,Census Tract 2838,376020.0,0.0,+41.8634141,-087.6537547,3688,32.1,31.9,32.3,3688,3552,1222,1854,5,351,83,81,78,5,67,8,29,8,7,0,0,1,112,136,7,38,31,13,192,101,91,1,1,0,2.14
17031290900,Census Tract 2909,996495.0,0.0,+41.8624103,-087.7324567,4530,28.9,25.0,31.6,4530,4477,85,4340,7,0,0,0,0,0,0,0,0,0,0,0,0,0,45,53,7,0,31,1,0,0,0,0,0,0,3.1
17031291200,Census Tract 2912,329138.0,0.0,+41.8626611,-087.7128746,2240,24.6,21.1,27.9,2240,2231,26,2190,1,4,0,4,0,0,0,0,0,0,0,0,0,0,10,9,0,0,4,0,0,0,0,0,0,0,3.16
17031291600,Census Tract 2916,220340.0,0.0,+41.8576415,-087.6922159,1055,29.3,29.0,29.6,1055,1015,327,262,12,21,7,2,6,0,5,0,1,0,0,0,0,0,393,40,1,2,6,17,0,0,0,0,0,0,3.25
17031814700,Census Tract 8147,863934.0,0.0,+41.8614524,-087.7976262,5646,31.7,30.7,32.5,5646,5443,3109,333,33,218,7,21,139,3,2,32,14,6,0,0,0,6,1744,203,10,12,16,104,0,0,0,11,5,6,3.23
17031814800,Census Tract 8148,1430916.0,0.0,+41.8494406,-087.7983382,6466,33.0,32.7,33.4,6466,6293,3970,600,27,230,11,13,156,3,7,27,13,0,0,0,0,0,1466,173,25,26,18,69,0,0,0,0,0,0,3.01
17031814900,Census Tract 8149,618876.0,0.0,+41.8533784,-087.7897939,6181,30.7,29.6,31.8,6181,5968,3097,937,64,143,16,12,62,3,0,8,42,4,0,0,0,4,1723,213,11,17,44,89,0,0,0,0,0,0,2.64
17031815000,Census Tract 8150,537626.0,0.0,+41.8562543,-087.7830143,4131,30.2,29.6,31.1,4131,3964,2066,387,16,113,1,21,49,3,0,27,12,1,0,1,0,0,1381,167,11,23,16,77,0,0,0,0,0,0,3.27
17097866200,Census Tract 8662,32746407.0,590182.0,+42.2368025,-087.9103990,5871,50.7,49.8,51.8,5871,5788,5356,71,3,315,50,120,24,18,91,3,9,0,0,0,0,0,43,83,6,40,4,14,247,97,150,393,190,203,2.46
17097864904,Census Tract 8649.04,2325171.0,0.0,+42.1606122,-087.8373127,2404,50.3,48.2,52.7,2404,2373,2216,19,7,115,13,30,7,18,43,1,3,0,0,0,0,0,16,31,5,13,0,5,63,18,45,0,0,0,2.11
17097865802,Census Tract 8658.02,2586110.0,0.0,+42.1615089,-087.8212637,3034,45.6,44.7,46.4,3034,3003,2888,27,0,68,11,26,3,4,18,1,5,0,0,0,0,0,20,31,0,16,11,0,10,0,10,3,3,0,2.87
17097864901,Census Tract 8649.01,3091927.0,0.0,+42.1766125,-087.8446483,4294,42.7,42.1,43.2,4294,4256,4103,18,2,99,7,39,12,10,27,0,4,0,0,0,0,0,34,38,9,24,3,1,0,0,0,2,2,0,2.83
17097865801,Census Tract 8658.01,3452241.0,0.0,+42.1662665,-087.8112847,3084,47.0,45.0,48.8,3084,3050,2840,27,2,111,15,36,30,3,19,0,8,1,0,0,0,1,69,34,4,15,2,6,0,0,0,8,8,0,2.45
17097864601,Census Tract 8646.01,10785216.0,25176.0,+42.2205179,-087.8697811,3733,47.3,47.6,46.9,3733,3688,3404,47,6,207,72,28,17,9,53,0,28,0,0,0,0,0,24,45,3,28,4,5,0,0,0,6,6,0,2.92
17097865300,Census Tract 8653,3352399.0,0.0,+42.2095822,-087.8285299,3297,44.8,44.4,45.1,3297,3248,3031,52,1,129,34,22,16,16,22,0,19,1,1,0,0,0,34,49,2,30,7,6,66,16,50,0,0,0,2.75
17097990000,Census Tract 9900,0.0,2298806487.0,+42.3267427,-087.4318497,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17097865200,Census Tract 8652,2099161.0,0.0,+42.2067987,-087.8124397,5715,32.6,31.3,33.9,5715,5507,3962,178,24,140,24,16,49,4,31,0,16,1,1,0,0,0,1202,208,16,29,17,105,74,22,52,5,2,3,3.08
17097865700,Census Tract 8657,5466200.0,45096.0,+42.1638543,-087.7959642,5781,45.7,45.1,46.1,5781,5703,5380,67,19,130,29,28,19,6,27,3,18,0,0,0,0,0,107,78,11,40,10,7,0,0,0,0,0,0,2.56
17097865400,Census Tract 8654,3936508.0,39590.0,+42.1937130,-087.8173865,4232,44.7,42.2,48.0,4232,4154,3605,69,17,151,32,34,32,16,17,4,16,0,0,0,0,0,312,78,16,26,9,24,0,0,0,54,37,17,2.28
17097864802,Census Tract 8648.02,6510503.0,164822.0,+42.1738093,-087.8781726,2661,43.1,42.6,43.7,2661,2647,2486,12,1,141,34,35,11,17,37,0,7,0,0,0,0,0,7,14,0,12,0,0,0,0,0,9,9,0,2.99
17097864801,Census Tract 8648.01,7228470.0,37754.0,+42.1870597,-087.8650074,5536,33.9,31.0,35.7,5536,5447,4872,123,13,358,25,110,14,15,169,4,21,3,2,0,1,0,78,89,3,49,15,14,0,0,0,610,345,265,2.93
17097864700,Census Tract 8647,5784194.0,0.0,+42.1923964,-087.8388004,2976,47.9,47.9,47.9,2976,2948,2798,26,0,107,38,27,16,1,14,2,9,1,0,1,0,0,16,28,5,13,0,5,0,0,0,5,5,0,2.77
17097865502,Census Tract 8655.02,2191712.0,1612676.0,+42.1864366,-087.7867039,2420,47.9,46.9,49.0,2420,2387,2262,36,2,46,5,12,11,4,6,0,8,1,0,0,0,1,40,33,6,13,6,6,107,53,54,2,0,2,2.46
17097865600,Census Tract 8656,3375011.0,2554414.0,+42.1665686,-087.7696955,3525,45.4,44.9,45.7,3525,3489,3381,29,2,60,9,10,10,6,13,0,12,0,0,0,0,0,17,36,10,16,4,3,0,0,0,0,0,0,2.72
17097865501,Census Tract 8655.01,3245625.0,2643318.0,+42.2066416,-087.8015738,2367,39.4,38.6,40.3,2367,2316,1944,127,4,58,13,8,15,6,12,0,4,5,0,3,0,2,178,51,3,14,11,9,0,0,0,0,0,0,2.76
17097864602,Census Tract 8646.02,5951725.0,40681.0,+42.2280443,-087.8447447,3955,44.8,44.1,45.4,3955,3890,3602,30,1,236,79,39,24,7,61,6,20,0,0,0,0,0,21,65,12,43,2,1,0,0,0,0,0,0,2.97
17097863400,Census Tract 8634,5110912.0,2507822.0,+42.2544628,-087.8254669,4257,25.9,26.2,25.6,4257,4182,3873,82,8,163,33,62,3,9,13,8,35,1,1,0,0,0,55,75,13,33,8,10,0,0,0,1008,407,601,2.67
17097865000,Census Tract 8650,2669418.0,1416972.0,+42.2338280,-087.8212790,1363,44.6,44.3,44.8,1363,1342,1261,8,6,58,21,11,12,1,8,1,4,0,0,0,0,0,9,21,3,10,3,0,0,0,0,31,0,31,2.86
17097864505,Census Tract 8645.05,12763758.0,274787.0,+42.1669343,-087.9172488,6493,37.3,36.5,37.9,6493,6370,4929,132,11,1173,575,121,106,38,281,11,41,0,0,0,0,0,125,123,11,41,12,19,79,19,60,0,0,0,2.4
17097864522,Census Tract 8645.22,6497234.0,81143.0,+42.1880362,-087.9013776,4705,46.0,45.7,46.3,4705,4648,4356,30,3,245,39,110,15,15,46,7,13,0,0,0,0,0,14,57,1,41,9,1,0,0,0,0,0,0,2.84
17097864903,Census Tract 8649.03,2840732.0,6728.0,+42.1582662,-087.8569281,4829,41.3,40.3,42.1,4829,4774,4488,27,0,237,60,71,39,12,37,1,17,1,0,1,0,0,21,55,4,40,5,0,0,0,0,0,0,0,2.81
17097863500,Census Tract 8635,13130421.0,0.0,+42.2555180,-087.8644256,4243,51.2,49.5,52.7,4243,4215,4023,35,6,132,29,31,14,10,37,1,10,0,0,0,0,0,19,28,1,20,2,4,71,16,55,3,3,0,2.29
