shapeid,x,y
,,
473,-87.720643,42.011763
,,
473,-87.720697,42.011763
,,
473,-87.721055,42.011761
,,
473,-87.721727,42.011758
,,
473,-87.722132,42.011757
,,
473,-87.722492,42.011757
,,
473,-87.722739,42.011756
,,
473,-87.723319,42.011754
,,
473,-87.723483,42.011755
,,
473,-87.723731,42.011758
,,
473,-87.723732,42.011941
,,
473,-87.723733,42.011952
,,
473,-87.723715,42.012491
,,
473,-87.723709,42.012675
,,
473,-87.723703,42.012855
,,
473,-87.723695,42.013116
,,
473,-87.723694,42.013116
,,
474,-87.760067,42.017854
,,
474,-87.760165,42.017907
,,
474,-87.760976,42.018352
,,
474,-87.761137,42.018437
,,
474,-87.76163,42.018706
,,
474,-87.76246,42.019159
,,
474,-87.76308,42.019498
,,
474,-87.763758,42.019876
,,
474,-87.763815,42.01991
,,
474,-87.764202,42.02014
,,
474,-87.764548,42.020366
,,
474,-87.765005,42.02069
,,
474,-87.765255,42.02088
,,
474,-87.765567,42.021133
,,
474,-87.76586,42.021386
,,
474,-87.766092,42.021605
,,
474,-87.766103,42.021615
,,
474,-87.766225,42.02173
,,
474,-87.766413,42.021918
,,
474,-87.766624,42.022141
,,
474,-87.766836,42.022381
,,
474,-87.767113,42.022721
,,
474,-87.767273,42.022935
,,
474,-87.767123,42.022906
,,
474,-87.767103,42.022903
,,
474,-87.767014,42.022886
,,
474,-87.766967,42.022877
,,
474,-87.766676,42.022821
,,
474,-87.766527,42.022793
,,
474,-87.7664,42.022791
,,
474,-87.766019,42.022788
,,
474,-87.765893,42.022787
,,
474,-87.765649,42.022784
,,
474,-87.765283,42.022781
,,
474,-87.764918,42.022777
,,
474,-87.764675,42.022775
,,
474,-87.764431,42.022772
,,
474,-87.764066,42.022769
,,
474,-87.763701,42.022766
,,
474,-87.763458,42.022765
,,
474,-87.763214,42.022763
,,
474,-87.762848,42.022761
,,
474,-87.762483,42.02276
,,
474,-87.76224,42.02276
,,
474,-87.762236,42.02292
,,
474,-87.762229,42.023215
,,
474,-87.762224,42.023401
,,
474,-87.76222,42.023562
,,
474,-87.762217,42.023671
,,
474,-87.762207,42.023998
,,
474,-87.762205,42.024108
,,
474,-87.762202,42.0242
,,
474,-87.762197,42.024405
,,
474,-87.762194,42.024477
,,
474,-87.762192,42.02457
,,
474,-87.76219,42.024628
,,
474,-87.762186,42.024802
,,
474,-87.762185,42.024861
,,
474,-87.762176,42.025166
,,
474,-87.762151,42.026083
,,
474,-87.762143,42.026389
,,
474,-87.761899,42.026386
,,
474,-87.761167,42.026378
,,
474,-87.760924,42.026376
,,
474,-87.76068,42.026373
,,
474,-87.759949,42.026365
,,
474,-87.759706,42.026363
,,
474,-87.759628,42.026362
,,
474,-87.759397,42.026359
,,
474,-87.75932,42.026359
,,
474,-87.758931,42.026356
,,
474,-87.757764,42.026347
,,
474,-87.757376,42.026345
,,
474,-87.757103,42.026343
,,
474,-87.756284,42.026337
,,
474,-87.756012,42.026335
,,
474,-87.754636,42.026326
,,
474,-87.753578,42.026316
,,
474,-87.753224,42.026311
,,
474,-87.752162,42.026296
,,
474,-87.751809,42.026291
,,
474,-87.751459,42.026287
,,
474,-87.75041,42.026276
,,
474,-87.750061,42.026273
,,
474,-87.749822,42.026271
,,
474,-87.749107,42.026266
,,
474,-87.748869,42.026265
,,
474,-87.748768,42.026264
,,
474,-87.748465,42.026261
,,
474,-87.748364,42.026261
,,
474,-87.748164,42.02626
,,
474,-87.747566,42.026258
,,
474,-87.747549,42.026258
,,
474,-87.747367,42.02626
,,
474,-87.747264,42.026261
,,
474,-87.747225,42.026262
,,
474,-87.746957,42.026264
,,
474,-87.746855,42.026266
,,
474,-87.746595,42.025879
,,
474,-87.746572,42.025853
,,
474,-87.746274,42.025511
,,
474,-87.746122,42.025328
,,
474,-87.745966,42.025074
,,
474,-87.745887,42.024903
,,
474,-87.745847,42.024771
,,
474,-87.745799,42.024596
,,
474,-87.745798,42.024591
,,
474,-87.745775,42.024403
,,
474,-87.745772,42.024312
,,
474,-87.745774,42.024264
,,
474,-87.745775,42.024236
,,
474,-87.745779,42.024135
,,
474,-87.745781,42.024093
,,
474,-87.745783,42.024067
,,
474,-87.745843,42.023767
,,
474,-87.745856,42.023704
,,
474,-87.745897,42.023577
,,
474,-87.74596,42.023418
,,
474,-87.746019,42.023298
,,
474,-87.746111,42.023136
,,
474,-87.74626,42.022918
,,
474,-87.746285,42.022887
,,
474,-87.746497,42.022633
,,
474,-87.746609,42.022497
,,
474,-87.746659,42.022438
,,
474,-87.746682,42.02241
,,
474,-87.746704,42.022383
,,
474,-87.746815,42.022247
,,
474,-87.746857,42.022196
,,
474,-87.746895,42.02215
,,
474,-87.746944,42.022089
,,
474,-87.746983,42.022043
,,
474,-87.747056,42.021954
,,
474,-87.746956,42.021708
,,
474,-87.746656,42.020971
,,
474,-87.746556,42.020726
,,
474,-87.746456,42.020384
,,
474,-87.746159,42.01936
,,
474,-87.74606,42.019019
,,
474,-87.746036,42.018872
,,
474,-87.746018,42.018816
,,
474,-87.745861,42.018307
,,
474,-87.745833,42.018221
,,
474,-87.745771,42.018024
,,
474,-87.745714,42.017844
,,
474,-87.745544,42.017307
,,
474,-87.745488,42.017128
,,
474,-87.745323,42.016608
,,
474,-87.745368,42.01644
,,
474,-87.744879,42.015288
,,
474,-87.747816,42.015405
,,
474,-87.748305,42.01541
,,
474,-87.748438,42.015412
,,
474,-87.749775,42.01542
,,
474,-87.750265,42.015423
,,
474,-87.750272,42.015241
,,
474,-87.750283,42.014967
,,
474,-87.75029,42.014695
,,
474,-87.750296,42.014514
,,
474,-87.7503,42.014333
,,
474,-87.750308,42.014063
,,
474,-87.750315,42.01379
,,
474,-87.750321,42.01361
,,
474,-87.750321,42.013531
,,
474,-87.750323,42.013295
,,
474,-87.750324,42.013217
,,
474,-87.750322,42.013087
,,
474,-87.750306,42.011796
,,
474,-87.750296,42.011643
,,
474,-87.750286,42.011466
,,
474,-87.750276,42.011288
,,
474,-87.750276,42.01128
,,
474,-87.75027,42.011183
,,
474,-87.750261,42.011031
,,
474,-87.750306,42.011086
,,
474,-87.750424,42.011226
,,
474,-87.750441,42.011253
,,
474,-87.75048,42.011314
,,
474,-87.750545,42.011415
,,
474,-87.750732,42.01167
,,
474,-87.750759,42.011707
,,
474,-87.75083,42.011805
,,
474,-87.750879,42.011872
,,
474,-87.750923,42.011931
,,
474,-87.750986,42.012018
,,
474,-87.750993,42.012025
,,
474,-87.751265,42.012312
,,
474,-87.751568,42.012616
,,
474,-87.751762,42.012811
,,
474,-87.751876,42.012922
,,
474,-87.752103,42.013143
,,
474,-87.752228,42.013248
,,
474,-87.752351,42.013352
,,
474,-87.752429,42.013417
,,
474,-87.752464,42.013443
,,
474,-87.752818,42.013701
,,
474,-87.752936,42.013787
,,
474,-87.753216,42.013991
,,
474,-87.753616,42.014259
,,
474,-87.753784,42.014363
,,
474,-87.753813,42.014381
,,
474,-87.754277,42.014659
,,
474,-87.755353,42.015272
,,
474,-87.756464,42.015877
,,
474,-87.757365,42.016369
,,
474,-87.757906,42.016664
,,
474,-87.758049,42.016742
,,
474,-87.758255,42.016864
,,
474,-87.759523,42.017562
,,
474,-87.75969,42.017654
,,
474,-87.759962,42.017798
,,
474,-87.760067,42.017854
,,
475,-87.763815,42.01991
,,
475,-87.763758,42.019876
,,
475,-87.76308,42.019498
,,
475,-87.76246,42.019159
,,
475,-87.76163,42.018706
,,
475,-87.761137,42.018437
,,
475,-87.760976,42.018352
,,
475,-87.760165,42.017907
,,
475,-87.760067,42.017854
,,
475,-87.759962,42.017798
,,
475,-87.75969,42.017654
,,
475,-87.759523,42.017562
,,
475,-87.758255,42.016864
,,
475,-87.758049,42.016742
,,
475,-87.757906,42.016664
,,
475,-87.757365,42.016369
,,
475,-87.756464,42.015877
,,
475,-87.755353,42.015272
,,
475,-87.754277,42.014659
,,
475,-87.753813,42.014381
,,
475,-87.753784,42.014363
,,
475,-87.753616,42.014259
,,
475,-87.753216,42.013991
,,
475,-87.752936,42.013787
,,
475,-87.752818,42.013701
,,
475,-87.752464,42.013443
,,
475,-87.752429,42.013417
,,
475,-87.752351,42.013352
,,
475,-87.752228,42.013248
,,
475,-87.752103,42.013143
,,
475,-87.751876,42.012922
,,
475,-87.751762,42.012811
,,
475,-87.751568,42.012616
,,
475,-87.751265,42.012312
,,
475,-87.750993,42.012025
,,
475,-87.750986,42.012018
,,
475,-87.750923,42.011931
,,
475,-87.750879,42.011872
,,
475,-87.75083,42.011805
,,
475,-87.750759,42.011707
,,
475,-87.750732,42.01167
,,
475,-87.750545,42.011415
,,
475,-87.75048,42.011314
,,
475,-87.750441,42.011253
,,
475,-87.750424,42.011226
,,
475,-87.750306,42.011086
,,
475,-87.750261,42.011031
,,
475,-87.75028,42.010919
,,
475,-87.75034,42.010586
,,
475,-87.750361,42.010475
,,
475,-87.750369,42.010418
,,
475,-87.750396,42.010249
,,
475,-87.750406,42.010193
,,
475,-87.750405,42.010152
,,
475,-87.750404,42.010028
,,
475,-87.750404,42.009988
,,
475,-87.750409,42.009807
,,
475,-87.750417,42.009536
,,
475,-87.750424,42.009266
,,
475,-87.75043,42.009086
,,
475,-87.750435,42.008904
,,
475,-87.750444,42.008632
,,
475,-87.750451,42.008358
,,
475,-87.750457,42.008176
,,
475,-87.750462,42.007994
,,
475,-87.75047,42.007723
,,
475,-87.750477,42.007451
,,
475,-87.750483,42.007271
,,
475,-87.750488,42.007089
,,
475,-87.750496,42.006802
,,
475,-87.750508,42.006546
,,
475,-87.750518,42.006365
,,
475,-87.750524,42.006184
,,
475,-87.750537,42.005866
,,
475,-87.750543,42.005643
,,
475,-87.750549,42.005463
,,
475,-87.750553,42.00528
,,
475,-87.750568,42.004735
,,
475,-87.750573,42.004553
,,
475,-87.750696,42.004558
,,
475,-87.750816,42.004559
,,
475,-87.751548,42.004567
,,
475,-87.751668,42.004569
,,
475,-87.751792,42.004573
,,
475,-87.751907,42.004577
,,
475,-87.752033,42.004577
,,
475,-87.7527,42.004581
,,
475,-87.75276,42.004578
,,
475,-87.752902,42.004574
,,
475,-87.753002,42.004575
,,
475,-87.753245,42.004578
,,
475,-87.753975,42.00459
,,
475,-87.754066,42.004592
,,
475,-87.754219,42.00459
,,
475,-87.75446,42.004587
,,
475,-87.754461,42.004587
,,
475,-87.755187,42.004589
,,
475,-87.755217,42.00459
,,
475,-87.75543,42.004597
,,
475,-87.755567,42.004601
,,
475,-87.755673,42.004601
,,
475,-87.756404,42.004607
,,
475,-87.756648,42.004609
,,
475,-87.756757,42.004608
,,
475,-87.75689,42.004612
,,
475,-87.757246,42.004623
,,
475,-87.757416,42.004612
,,
475,-87.757618,42.00461
,,
475,-87.757735,42.004609
,,
475,-87.757861,42.004611
,,
475,-87.757973,42.004612
,,
475,-87.758027,42.004627
,,
475,-87.758127,42.004628
,,
475,-87.758736,42.004637
,,
475,-87.758931,42.004643
,,
475,-87.758962,42.004645
,,
475,-87.759084,42.004631
,,
475,-87.759199,42.004635
,,
475,-87.759295,42.004639
,,
475,-87.759464,42.004641
,,
475,-87.759752,42.004645
,,
475,-87.759838,42.004639
,,
475,-87.760262,42.004636
,,
475,-87.760342,42.004636
,,
475,-87.760529,42.004639
,,
475,-87.76072,42.004642
,,
475,-87.760785,42.004651
,,
475,-87.760807,42.004655
,,
475,-87.761557,42.004653
,,
475,-87.761815,42.004653
,,
475,-87.761804,42.004889
,,
475,-87.761792,42.005191
,,
475,-87.761774,42.005599
,,
475,-87.761765,42.005836
,,
475,-87.76176,42.005945
,,
475,-87.761744,42.006272
,,
475,-87.76174,42.006382
,,
475,-87.761734,42.006513
,,
475,-87.761731,42.00657
,,
475,-87.761711,42.007111
,,
475,-87.761709,42.007138
,,
475,-87.761702,42.007327
,,
475,-87.761697,42.007426
,,
475,-87.761684,42.007725
,,
475,-87.761681,42.007825
,,
475,-87.761676,42.007923
,,
475,-87.761665,42.008193
,,
475,-87.761664,42.00822
,,
475,-87.761664,42.00832
,,
475,-87.761663,42.008338
,,
475,-87.761663,42.008394
,,
475,-87.761663,42.008413
,,
475,-87.761842,42.008414
,,
475,-87.762379,42.008419
,,
475,-87.762559,42.008421
,,
475,-87.762839,42.008423
,,
475,-87.76359,42.00843
,,
475,-87.763682,42.00843
,,
475,-87.763963,42.00843
,,
475,-87.764634,42.00843
,,
475,-87.764678,42.008424
,,
475,-87.764794,42.00841
,,
475,-87.764876,42.008388
,,
475,-87.765533,42.008399
,,
475,-87.765752,42.008428
,,
475,-87.766819,42.00844
,,
475,-87.76741,42.008447
,,
475,-87.767479,42.008442
,,
475,-87.767534,42.008432
,,
475,-87.767579,42.007675
,,
475,-87.767718,42.005405
,,
475,-87.767759,42.004735
,,
475,-87.767574,42.004677
,,
475,-87.767349,42.004597
,,
475,-87.767206,42.00453
,,
475,-87.766014,42.003969
,,
475,-87.765481,42.003718
,,
475,-87.765509,42.003683
,,
475,-87.765602,42.003573
,,
475,-87.765625,42.003544
,,
475,-87.765696,42.003458
,,
475,-87.765713,42.003439
,,
475,-87.76572,42.00343
,,
475,-87.765734,42.003408
,,
475,-87.765779,42.003345
,,
475,-87.765795,42.003325
,,
475,-87.765935,42.003396
,,
475,-87.766206,42.003522
,,
475,-87.766849,42.003823
,,
475,-87.767447,42.004104
,,
475,-87.767715,42.00423
,,
475,-87.767741,42.004237
,,
475,-87.767785,42.004242
,,
475,-87.767835,42.004248
,,
475,-87.767872,42.004261
,,
475,-87.767831,42.005093
,,
475,-87.767712,42.00759
,,
475,-87.767673,42.008423
,,
475,-87.767643,42.008549
,,
475,-87.767554,42.00893
,,
475,-87.767525,42.009057
,,
475,-87.767505,42.009057
,,
475,-87.767448,42.009058
,,
475,-87.767429,42.009059
,,
475,-87.767411,42.009634
,,
475,-87.767359,42.011362
,,
475,-87.767342,42.011938
,,
475,-87.767318,42.012654
,,
475,-87.767248,42.014802
,,
475,-87.767226,42.015519
,,
475,-87.767176,42.016248
,,
475,-87.767028,42.018437
,,
475,-87.76698,42.019167
,,
475,-87.767039,42.019167
,,
475,-87.767219,42.019168
,,
475,-87.767279,42.019169
,,
475,-87.767453,42.019193
,,
475,-87.767502,42.019193
,,
475,-87.767803,42.019198
,,
475,-87.768176,42.019196
,,
475,-87.768401,42.019196
,,
475,-87.769147,42.019196
,,
475,-87.769268,42.019196
,,
475,-87.769467,42.019198
,,
475,-87.771385,42.019205
,,
475,-87.771395,42.019206
,,
475,-87.771875,42.019206
,,
475,-87.772131,42.01921
,,
475,-87.772241,42.019212
,,
475,-87.772351,42.019214
,,
475,-87.772571,42.019212
,,
475,-87.772682,42.019212
,,
475,-87.773228,42.019211
,,
475,-87.774775,42.019211
,,
475,-87.774867,42.019211
,,
475,-87.775414,42.019214
,,
475,-87.775613,42.019214
,,
475,-87.776213,42.019214
,,
475,-87.776323,42.019214
,,
475,-87.776413,42.019213
,,
475,-87.776492,42.019211
,,
475,-87.776599,42.01921
,,
475,-87.776718,42.019205
,,
475,-87.776728,42.019205
,,
475,-87.776808,42.019206
,,
475,-87.776848,42.019206
,,
475,-87.776862,42.019206
,,
475,-87.77697,42.019206
,,
475,-87.777011,42.019207
,,
475,-87.777035,42.019207
,,
475,-87.777107,42.019207
,,
475,-87.777132,42.019208
,,
475,-87.77727,42.019436
,,
475,-87.77734,42.019624
,,
475,-87.777501,42.019935
,,
475,-87.777834,42.020576
,,
475,-87.778078,42.021056
,,
475,-87.778593,42.022057
,,
475,-87.778625,42.022119
,,
475,-87.779001,42.022846
,,
475,-87.779078,42.022993
,,
475,-87.779309,42.023437
,,
475,-87.779387,42.023585
,,
475,-87.779494,42.02379
,,
475,-87.779816,42.024405
,,
475,-87.779924,42.024611
,,
475,-87.780113,42.024978
,,
475,-87.780344,42.025427
,,
475,-87.780688,42.026077
,,
475,-87.780882,42.026443
,,
475,-87.780818,42.026443
,,
475,-87.780629,42.026443
,,
475,-87.780619,42.026443
,,
475,-87.780566,42.026443
,,
475,-87.780507,42.026443
,,
475,-87.7798,42.026443
,,
475,-87.779059,42.026444
,,
475,-87.777988,42.026439
,,
475,-87.777504,42.026438
,,
475,-87.776739,42.026438
,,
475,-87.776452,42.026438
,,
475,-87.775594,42.026438
,,
475,-87.775308,42.026439
,,
475,-87.775109,42.026438
,,
475,-87.774512,42.026438
,,
475,-87.774314,42.026438
,,
475,-87.773827,42.026436
,,
475,-87.773321,42.026435
,,
475,-87.772672,42.026435
,,
475,-87.772366,42.026435
,,
475,-87.77188,42.026436
,,
475,-87.771634,42.026436
,,
475,-87.7709,42.026437
,,
475,-87.770655,42.026438
,,
475,-87.770285,42.026437
,,
475,-87.769201,42.026437
,,
475,-87.769177,42.026436
,,
475,-87.768808,42.026436
,,
475,-87.768683,42.026435
,,
475,-87.768571,42.026435
,,
475,-87.768463,42.026434
,,
475,-87.768191,42.026434
,,
475,-87.767428,42.026431
,,
475,-87.767083,42.026431
,,
475,-87.767067,42.026391
,,
475,-87.767046,42.026334
,,
475,-87.767013,42.026233
,,
475,-87.766971,42.026068
,,
475,-87.767198,42.02571
,,
475,-87.767541,42.025171
,,
475,-87.767683,42.024946
,,
475,-87.767666,42.024907
,,
475,-87.767545,42.024613
,,
475,-87.767294,42.024132
,,
475,-87.767164,42.023884
,,
475,-87.767024,42.023677
,,
475,-87.76702,42.023511
,,
475,-87.767014,42.022886
,,
475,-87.767103,42.022903
,,
475,-87.767123,42.022906
,,
475,-87.767273,42.022935
,,
475,-87.767113,42.022721
,,
475,-87.766836,42.022381
,,
475,-87.766624,42.022141
,,
475,-87.766413,42.021918
,,
475,-87.766225,42.02173
,,
475,-87.766103,42.021615
,,
475,-87.766092,42.021605
,,
475,-87.76586,42.021386
,,
475,-87.765567,42.021133
,,
475,-87.765255,42.02088
,,
475,-87.765005,42.02069
,,
475,-87.764548,42.020366
,,
475,-87.764202,42.02014
,,
475,-87.763815,42.01991
,,
476,-87.766015,41.894844
,,
476,-87.766312,41.89484
,,
476,-87.766366,41.894839
,,
476,-87.76661,41.894836
,,
476,-87.766675,41.894835
,,
476,-87.766905,41.894831
,,
476,-87.76695,41.894831
,,
476,-87.767226,41.894827
,,
476,-87.767307,41.894826
,,
476,-87.767567,41.894822
,,
476,-87.767596,41.894821
,,
476,-87.767827,41.894819
,,
476,-87.767951,41.894818
,,
476,-87.768169,41.894814
,,
476,-87.768195,41.894814
,,
476,-87.768439,41.894809
,,
476,-87.768742,41.894804
,,
476,-87.768826,41.894802
,,
476,-87.769045,41.894799
,,
476,-87.769264,41.894796
,,
476,-87.769348,41.894795
,,
476,-87.769652,41.894791
,,
476,-87.769897,41.894788
,,
476,-87.769922,41.894787
,,
476,-87.770142,41.894785
,,
476,-87.770262,41.894784
,,
476,-87.770668,41.894778
,,
476,-87.771885,41.89476
,,
476,-87.772292,41.894755
,,
476,-87.772859,41.894746
,,
476,-87.77456,41.89472
,,
476,-87.775128,41.894712
,,
476,-87.775134,41.894893
,,
476,-87.775136,41.894936
,,
476,-87.775144,41.895161
,,
476,-87.775147,41.895248
,,
476,-87.775154,41.895433
,,
476,-87.775154,41.895436
,,
476,-87.77516,41.895618
,,
476,-87.775166,41.895801
,,
476,-87.775168,41.895847
,,
476,-87.775176,41.896076
,,
476,-87.775184,41.896304
,,
476,-87.775185,41.896349
,,
476,-87.775192,41.896533
,,
476,-87.775198,41.896715
,,
476,-87.7752,41.89676
,,
476,-87.775208,41.896988
,,
476,-87.775216,41.897217
,,
476,-87.775217,41.897263
,,
476,-87.775224,41.897446
,,
476,-87.775229,41.897628
,,
476,-87.775231,41.897673
,,
476,-87.775239,41.897901
,,
476,-87.775244,41.898129
,,
476,-87.775245,41.898175
,,
476,-87.775249,41.898358
,,
476,-87.775254,41.898584
,,
476,-87.775257,41.89872
,,
476,-87.77526,41.898811
,,
476,-87.775281,41.89949
,,
476,-87.77529,41.899806
,,
476,-87.775302,41.900169
,,
476,-87.775314,41.900534
,,
476,-87.77535,41.901632
,,
476,-87.775362,41.901998
,,
476,-87.775119,41.902001
,,
476,-87.775062,41.902002
,,
476,-87.774763,41.902007
,,
476,-87.774456,41.902012
,,
476,-87.774392,41.902012
,,
476,-87.77415,41.902016
,,
476,-87.773907,41.902019
,,
476,-87.773846,41.902021
,,
476,-87.773543,41.902025
,,
476,-87.77324,41.90203
,,
476,-87.77318,41.90203
,,
476,-87.772938,41.902034
,,
476,-87.772695,41.902037
,,
476,-87.772634,41.902039
,,
476,-87.77233,41.902044
,,
476,-87.772027,41.902048
,,
476,-87.771966,41.902048
,,
476,-87.771724,41.902053
,,
476,-87.77148,41.902056
,,
476,-87.77142,41.902058
,,
476,-87.771115,41.902062
,,
476,-87.770812,41.902066
,,
476,-87.770751,41.902067
,,
476,-87.770508,41.902071
,,
476,-87.770265,41.902075
,,
476,-87.770205,41.902076
,,
476,-87.769902,41.902081
,,
476,-87.769598,41.902086
,,
476,-87.769537,41.902086
,,
476,-87.769295,41.90209
,,
476,-87.769052,41.902093
,,
476,-87.76899,41.902095
,,
476,-87.768686,41.902099
,,
476,-87.768384,41.902103
,,
476,-87.768324,41.902103
,,
476,-87.768082,41.902108
,,
476,-87.767838,41.902111
,,
476,-87.767779,41.902112
,,
476,-87.767476,41.902117
,,
476,-87.767172,41.902122
,,
476,-87.76711,41.902122
,,
476,-87.766867,41.902126
,,
476,-87.766624,41.902129
,,
476,-87.766562,41.90213
,,
476,-87.766258,41.902135
,,
476,-87.765956,41.90214
,,
476,-87.765896,41.90214
,,
476,-87.765654,41.902145
,,
476,-87.765647,41.901962
,,
476,-87.765627,41.901415
,,
476,-87.765621,41.901233
,,
476,-87.765614,41.90105
,,
476,-87.765595,41.900501
,,
476,-87.765589,41.900319
,,
476,-87.765582,41.900138
,,
476,-87.765564,41.899595
,,
476,-87.765558,41.899414
,,
476,-87.765551,41.89923
,,
476,-87.765531,41.89868
,,
476,-87.765525,41.898497
,,
476,-87.765518,41.898312
,,
476,-87.765498,41.897759
,,
476,-87.765492,41.897575
,,
476,-87.765485,41.897394
,,
476,-87.765465,41.896854
,,
476,-87.765459,41.896674
,,
476,-87.765452,41.896492
,,
476,-87.765433,41.895945
,,
476,-87.765427,41.895764
,,
476,-87.76542,41.895582
,,
476,-87.765401,41.895036
,,
476,-87.765395,41.894854
,,
476,-87.765637,41.89485
,,
476,-87.765705,41.894849
,,
476,-87.766015,41.894844
,,
477,-87.766015,41.894844
,,
477,-87.765705,41.894849
,,
477,-87.765637,41.89485
,,
477,-87.765395,41.894854
,,
477,-87.76538,41.894468
,,
477,-87.765368,41.894152
,,
477,-87.765341,41.893449
,,
477,-87.765335,41.893311
,,
477,-87.76533,41.893187
,,
477,-87.76532,41.892926
,,
477,-87.76531,41.892674
,,
477,-87.765305,41.89256
,,
477,-87.7653,41.892423
,,
477,-87.765274,41.89176
,,
477,-87.765262,41.891462
,,
477,-87.765249,41.891097
,,
477,-87.765234,41.890735
,,
477,-87.765234,41.890719
,,
477,-87.76522,41.890341
,,
477,-87.76521,41.890106
,,
477,-87.765201,41.889871
,,
477,-87.765193,41.889651
,,
477,-87.765191,41.88958
,,
477,-87.765181,41.88929
,,
477,-87.765168,41.888977
,,
477,-87.765162,41.888823
,,
477,-87.765143,41.888356
,,
477,-87.765131,41.888042
,,
477,-87.765119,41.887729
,,
477,-87.765118,41.88769
,,
477,-87.765116,41.887598
,,
477,-87.765115,41.887576
,,
477,-87.765114,41.887539
,,
477,-87.765112,41.887486
,,
477,-87.765112,41.887461
,,
477,-87.76511,41.887376
,,
477,-87.765109,41.887327
,,
477,-87.765108,41.887275
,,
477,-87.76544,41.887274
,,
477,-87.765516,41.887274
,,
477,-87.765562,41.887278
,,
477,-87.765605,41.887286
,,
477,-87.765668,41.887291
,,
477,-87.766336,41.887282
,,
477,-87.766389,41.887265
,,
477,-87.766432,41.887258
,,
477,-87.766434,41.887258
,,
477,-87.766765,41.887256
,,
477,-87.766923,41.887253
,,
477,-87.766945,41.887256
,,
477,-87.766951,41.887257
,,
477,-87.766985,41.887267
,,
477,-87.767031,41.887274
,,
477,-87.767397,41.887269
,,
477,-87.767445,41.887251
,,
477,-87.76748,41.887245
,,
477,-87.767481,41.887244
,,
477,-87.767662,41.887242
,,
477,-87.767808,41.88724
,,
477,-87.767845,41.88724
,,
477,-87.767964,41.887261
,,
477,-87.768246,41.887257
,,
477,-87.768393,41.887256
,,
477,-87.768716,41.887251
,,
477,-87.769685,41.887238
,,
477,-87.769833,41.887213
,,
477,-87.770006,41.887209
,,
477,-87.770143,41.887206
,,
477,-87.770187,41.887209
,,
477,-87.770247,41.887223
,,
477,-87.770297,41.88723
,,
477,-87.770407,41.887228
,,
477,-87.77162,41.887213
,,
477,-87.771695,41.887208
,,
477,-87.771735,41.887202
,,
477,-87.771805,41.887185
,,
477,-87.772021,41.887181
,,
477,-87.772178,41.88718
,,
477,-87.772266,41.887197
,,
477,-87.772309,41.887202
,,
477,-87.773088,41.887193
,,
477,-87.773247,41.88717
,,
477,-87.773315,41.887165
,,
477,-87.773456,41.887163
,,
477,-87.773551,41.887156
,,
477,-87.773696,41.887172
,,
477,-87.774356,41.887123
,,
477,-87.774447,41.887095
,,
477,-87.774581,41.887083
,,
477,-87.774611,41.88709
,,
477,-87.774881,41.887072
,,
477,-87.774889,41.887142
,,
477,-87.77489,41.887238
,,
477,-87.774891,41.887326
,,
477,-87.774893,41.887411
,,
477,-87.774894,41.887459
,,
477,-87.774898,41.887586
,,
477,-87.7749,41.887673
,,
477,-87.774909,41.887934
,,
477,-87.774913,41.888021
,,
477,-87.774918,41.888217
,,
477,-87.77492,41.88825
,,
477,-87.774928,41.888478
,,
477,-87.774931,41.888558
,,
477,-87.774934,41.888639
,,
477,-87.774938,41.888773
,,
477,-87.774938,41.888805
,,
477,-87.774942,41.888907
,,
477,-87.774946,41.889001
,,
477,-87.774952,41.889204
,,
477,-87.774954,41.88925
,,
477,-87.774962,41.889498
,,
477,-87.77497,41.889758
,,
477,-87.774971,41.889813
,,
477,-87.774979,41.890017
,,
477,-87.774982,41.890112
,,
477,-87.774991,41.890399
,,
477,-87.774994,41.890495
,,
477,-87.774995,41.890521
,,
477,-87.774997,41.890595
,,
477,-87.775002,41.89076
,,
477,-87.775006,41.890899
,,
477,-87.77501,41.891
,,
477,-87.775015,41.891175
,,
477,-87.775017,41.891213
,,
477,-87.775024,41.891426
,,
477,-87.77503,41.891622
,,
477,-87.775032,41.891703
,,
477,-87.775036,41.891818
,,
477,-87.775038,41.89188
,,
477,-87.775039,41.891897
,,
477,-87.775044,41.89208
,,
477,-87.775046,41.892118
,,
477,-87.775052,41.892339
,,
477,-87.775058,41.892522
,,
477,-87.77506,41.89263
,,
477,-87.775063,41.892705
,,
477,-87.775065,41.89276
,,
477,-87.775067,41.892814
,,
477,-87.775069,41.892897
,,
477,-87.775076,41.893147
,,
477,-87.775079,41.893231
,,
477,-87.775082,41.893327
,,
477,-87.775082,41.893345
,,
477,-87.77509,41.893564
,,
477,-87.775093,41.893687
,,
477,-87.775097,41.893802
,,
477,-87.775104,41.893984
,,
477,-87.77511,41.894165
,,
477,-87.775113,41.894265
,,
477,-87.77512,41.894488
,,
477,-87.775121,41.89453
,,
477,-87.775128,41.894712
,,
477,-87.77456,41.89472
,,
477,-87.772859,41.894746
,,
477,-87.772292,41.894755
,,
477,-87.771885,41.89476
,,
477,-87.770668,41.894778
,,
477,-87.770262,41.894784
,,
477,-87.770142,41.894785
,,
477,-87.769922,41.894787
,,
477,-87.769897,41.894788
,,
477,-87.769652,41.894791
,,
477,-87.769348,41.894795
,,
477,-87.769264,41.894796
,,
477,-87.769045,41.894799
,,
477,-87.768826,41.894802
,,
477,-87.768742,41.894804
,,
477,-87.768439,41.894809
,,
